source_sector,target_sector,input_coefficient,input_value
Railway Transport,"Jute, hemp, mesta textiles",0.0016616590731322017,2596.0
Railway Transport,"Miscellaneous textile
 products",0.001036533769509701,9159.0
Railway Transport,Ready made garments,0.003823277313610585,61716.0
Railway Transport,"Paper, Paper products and
 newsprint",0.0029405899025985107,35756.0
Railway Transport,Leather footwear,0.002384498610832641,10656.0
Railway Transport,"Leather and leather
 products",0.0018001230894977413,5180.0
Railway Transport,Rubber products,0.003237965070590467,38237.0
Railway Transport,Plastic products,0.0026926045664042806,58818.0
Railway Transport,Petroleum products,0.01432936791390158,1622744.0
Railway Transport,Coal tar products,0.04805661143623471,164480.0
Railway Transport,Inorganic heavy chemicals,0.005016281691617944,95663.0
Railway Transport,Organic heavy chemicals,0.0017511194120302018,54612.0
Railway Transport,Fertilizers,0.01366345117922935,15371.0
Railway Transport,Pesticides,0.002008491255441532,6720.0
Railway Transport,"Paints, varnishes and
 lacquers",0.004082142543182736,24704.0
Railway Transport,"Soaps, cosmetics &
 glycerin",0.006169659606496418,52158.0
Railway Transport,"Synthetic fibers, resin",0.0010092553056996617,9476.0
Railway Transport,Other chemicals,0.005396903360653168,61268.0
Railway Transport,Structural clay products,0.006906918456696345,58185.0
Railway Transport,Cement,0.005529709266538276,58204.0
Railway Transport,"Other non-metallic mineral
 prods.",0.0074581153061342685,97867.0
Railway Transport,"Iron, steel and ferro alloys",0.006812975196471769,47422.0
Railway Transport,"Iron and steel casting &
 forging",0.007623790479872153,147831.0
Railway Transport,Iron and steel foundries,0.009844504016541692,301261.0
Railway Transport,"Non ferrous basic metals
 (including alloys)",0.015274842741707173,396836.0
Railway Transport,"Hand tools, hardware",0.0027448121233113044,8305.0
Railway Transport,"Miscellaneous metal
 products",0.007896161345410635,152654.0
Railway Transport,"Tractors and agri.
 implements",0.0030380267168795593,16289.0
Railway Transport,Industrial machinery(F & T),0.006122053650296766,7901.0
Railway Transport,"Industrial
 machinery(others)",0.007390582337449012,38964.0
Railway Transport,Machine tools,0.0054152407311088184,21104.0
Railway Transport,"Other non-electrical
 machinery",0.006254475233967842,144946.0
Railway Transport,"Electrical industrial
 Machinery",0.002426380391413151,26177.0
Railway Transport,Electrical wires & cables,0.002108076474104396,6736.0
Railway Transport,Batteries,0.001577978141368965,3778.0
Railway Transport,Electrical appliances,0.002774877796598224,17678.0
Railway Transport,"Electronic
 equipments(incl.TV)",0.0035815990405767017,13675.0
Railway Transport,"Communication
 equipment",0.0013323459685349905,3127.0
Railway Transport,Ships and boats,0.0035447032492854796,4574.0
Railway Transport,Rail equipments,0.004985442700949509,7209.0
Railway Transport,Motor vehicles,0.0034436535821814915,214566.0
Railway Transport,Motor cycles and scooters,0.0016857916017825009,22539.0
Railway Transport,"Bicycles, cycle-rickshaw",0.002339861803585468,7866.0
Railway Transport,"Other transport
 equipments",0.0013024652203442375,3193.0
Railway Transport,"Medical, precision&optical
 instru.s",0.02783569592115455,135517.0
Railway Transport,Jems & jewelry,0.04289556628871739,777630.0
Railway Transport,"Miscellaneous
 manufacturing",0.011891782485346428,108341.0
Railway Transport,"Construction and
 construction services",0.004441057318907176,1196021.0
Railway Transport,Electricity,0.013752028871550963,940030.0
Railway Transport,Water Supply,0.004844772321048136,53327.0
Railway Transport,Railway Transport,0.0016572831142367566,25050.0
Railway Transport,"Supportive and Auxiliary
 transport activities",0.0025767908754163724,49227.0
Railway Transport,Storage and warehousing,0.007617213441360075,11470.0
Railway Transport,Communication services,0.002322192486541412,127294.0
Railway Transport,Trade,0.001979767949682648,425150.0
Railway Transport,Hotels & Restaurant,0.0011428418189100553,42446.0
Railway Transport,Financial services,0.003931693173299212,315078.0
Railway Transport,Insurance services,0.007279818277787458,126417.0
Railway Transport,Computer related services,0.0023430152513600577,175288.0
Railway Transport,Other Business services,0.0012217110776274651,59857.0
Railway Transport,"Community, social and
 personal services",0.0014264701369525194,61638.0
Railway Transport,"Public administration and
 defence",0.008709285391759245,856391.0
Land transport,Paddy,0.044324107140469186,1010941.0
Land transport,Wheat,0.020592276072076837,300521.0
Land transport,Jowar,0.015926506075102664,24453.0
Land transport,Bajra,0.007972077103805236,12368.0
Land transport,Maize,0.026244724451958353,70586.0
Land transport,Gram,0.00530417118833641,17850.0
Land transport,Pulses,0.03534764631084823,216385.0
Land transport,Sugarcane,0.008097355231663127,60632.0
Land transport,Groundnut,0.010401836915920412,31498.0
Land transport,Coconut,0.024343319426151287,49385.0
Land transport,Other oilseeds,0.017141762596048785,125020.0
Land transport,Jute,0.007048052994145157,4690.0
Land transport,Cotton,0.013624226951829308,84917.0
Land transport,Tea,0.01448548559867212,16782.0
Land transport,Coffee,0.028004968245412574,22705.0
Land transport,Rubber,0.013300259001203808,7292.0
Land transport,Tobacco,0.010506278517008413,11276.0
Land transport,Fruits,0.004791813805928653,92896.0
Land transport,Vegetables,0.0045947793566132175,114799.0
Land transport,Other crops,0.009693293237001853,354670.0
Land transport,Milk and milk products,0.014995978793709442,840940.0
Land transport,Poultry & Eggs,0.00744416945416578,77001.0
Land transport,Other liv.st. produ.,0.030416047548291233,519938.0
Land transport,Animal Services,0.05721293951030858,336110.0
Land transport,Forestry and Logging,0.03328481125969179,725073.0
Land transport,Fishing & Aquaculture,0.014182142229912122,218032.0
Land transport,Coal and Lignite,0.01858766045252749,208087.0
Land transport,Crude petroleum,0.03355438467975868,489846.0
Land transport,Natural Gas,0.05168562372910104,262058.0
Land transport,Iron ore,0.007355419347213076,43561.0
Land transport,Manganese ore,0.06505513895015438,14748.0
Land transport,Bauxite,0.06335205078125,25949.0
Land transport,Copper ore,0.009510650546919977,1652.0
Land transport,Other Metallic minerals,0.06342700479780672,138810.0
Land transport,Lime stone,0.019360617221548092,35277.0
Land transport,Mica,0.004347826086956522,1.0
Land transport,Tobacco Products,0.007200458291102984,44118.0
Land transport,"Khadi, cotton
 textiles(handlooms)",0.01236833426280515,23664.0
Land transport,Cotton textiles,0.0634053876430175,1124920.0
Land transport,Woolen textiles,0.020204422879154305,63026.0
Land transport,"Art silk, synthetic fiber
 textiles",0.024871512451099313,373646.0
Land transport,"Jute, hemp, mesta textiles",0.032122635048204756,50185.0
Land transport,Carpet weaving,0.017115627868008892,25046.0
Land transport,"Miscellaneous textile
 products",0.04618137632083363,408067.0
Land transport,Ready made garments,0.07336373320765012,1184250.0
Land transport,"Wood and wood products
 except furniture",0.0070647675630393075,52050.0
Land transport,"Paper, Paper products and
 newsprint",0.04149467102376626,504553.0
Land transport,"Publishing, printing and
 allied activities",0.0071522806893662165,25930.0
Land transport,Furniture & Fixtures,0.012922229153343841,107036.0
Land transport,Leather footwear,0.04231343804600006,189093.0
Land transport,"Leather and leather
 products",0.04945438547168612,142309.0
Land transport,Rubber products,0.06222453120342519,734807.0
Land transport,Plastic products,0.04432886471820514,968332.0
Land transport,Petroleum products,0.015197769232135894,1721087.0
Land transport,Coal tar products,0.047301344287872193,161895.0
Land transport,Inorganic heavy chemicals,0.024996617812852312,476698.0
Land transport,Organic heavy chemicals,0.009755952722212795,304258.0
Land transport,Fertilizers,0.07529431843636997,84704.0
Land transport,Pesticides,0.015161120152310586,50726.0
Land transport,"Paints, varnishes and
 lacquers",0.030423231462637753,184113.0
Land transport,"Soaps, cosmetics &
 glycerin",0.04772265654248528,403445.0
Land transport,"Synthetic fibers, resin",0.006620974681175546,62165.0
Land transport,Other chemicals,0.03439948923737601,390518.0
Land transport,Drugs and medicine,0.009560943080057045,220278.0
Land transport,Structural clay products,0.0554868246835709,467430.0
Land transport,Cement,0.010078675134710896,106085.0
Land transport,"Other non-metallic mineral
 prods.",0.048817135764264205,640589.0
Land transport,"Iron, steel and ferro alloys",0.009594367794921716,66782.0
Land transport,"Iron and steel casting &
 forging",0.01751397109590615,339609.0
Land transport,Iron and steel foundries,0.02240390056214722,685603.0
Land transport,"Non ferrous basic metals
 (including alloys)",0.02821528692139801,733025.0
Land transport,"Hand tools, hardware",0.020563121094302556,62218.0
Land transport,"Miscellaneous metal
 products",0.02031766410097718,392795.0
Land transport,"Tractors and agri.
 implements",0.02751177610699882,147510.0
Land transport,Industrial machinery(F & T),0.043846177687551335,56587.0
Land transport,"Industrial
 machinery(others)",0.04273161719727282,225286.0
Land transport,Machine tools,0.042141062607562604,164230.0
Land transport,"Other non-electrical
 machinery",0.043019938151694824,996977.0
Land transport,"Electrical industrial
 Machinery",0.03783510920611933,408184.0
Land transport,Electrical wires & cables,0.04453436734234023,142302.0
Land transport,Batteries,0.017899902389229318,42856.0
Land transport,Other electrical Machinery,0.00519195131992635,15726.0
Land transport,Electrical appliances,0.028078410468123673,178880.0
Land transport,"Electronic
 equipments(incl.TV)",0.03486735773849325,133128.0
Land transport,Watches and clocks,0.07358262399834371,31276.0
Land transport,"Communication
 equipment",0.01556377791450148,36528.0
Land transport,Ships and boats,0.02071334246762184,26728.0
Land transport,Rail equipments,0.0332432002544934,48070.0
Land transport,Motor vehicles,0.04139267882323491,2579081.0
Land transport,Motor cycles and scooters,0.0215087831096232,287572.0
Land transport,"Bicycles, cycle-rickshaw",0.0552000349819156,185568.0
Land transport,"Other transport
 equipments",0.018037083342681334,44218.0
Land transport,Aircraft & spacecraft,0.021504743340681098,9863.0
Land transport,"Medical, precision&optical
 instru.s",0.08531443509560824,415350.0
Land transport,Jems & jewelry,0.0948722744976445,1719887.0
Land transport,"Miscellaneous
 manufacturing",0.08794042353190144,801188.0
Land transport,"Construction and
 construction services",0.04263818798804427,11482889.0
Land transport,Electricity,0.0192944170358676,1318884.0
Land transport,Water Supply,0.1568719779793483,1726709.0
Land transport,Railway Transport,0.012907754497158471,195102.0
Land transport,Land transport,0.01127892042332486,1009901.0
Land transport,Water Transport,0.024816565895349366,54589.0
Land transport,Air transport,0.0547089516515079,457148.0
Land transport,"Supportive and Auxiliary
 transport activities",0.057666838794712835,1101667.0
Land transport,Storage and warehousing,0.04439699827334307,66853.0
Land transport,Communication services,0.015945822684128627,874091.0
Land transport,Trade,0.03730131947121686,8010361.0
Land transport,Hotels & Restaurant,0.032605401485182796,1210989.0
Land transport,Financial services,0.013587600078779113,1088883.0
Land transport,Insurance services,0.028403251844500498,493234.0
Land transport,Education and research,0.02879105629218989,1952597.0
Land transport,Medical and Health,0.011143575645690301,353048.0
Land transport,Legal services,0.039984048998362644,312232.0
Land transport,Computer related services,0.0069454773902931305,519612.0
Land transport,Other Business services,0.0066822944394113295,327395.0
Land transport,Real estate services,0.004136501995445424,91729.0
Land transport,"Renting of machinery &
 equipment",0.04662975704149645,98895.0
Land transport,"Community, social and
 personal services",0.0368961390976631,1594288.0
Land transport,Other services,0.0033142396379329774,52233.0
Land transport,"Public administration and
 defence",0.008709285391759245,856391.0
Water Transport,Paddy,0.004871420361876816,111107.0
Water Transport,Wheat,0.0018061693025907453,26359.0
Water Transport,Pulses,0.001491107588443851,9128.0
Water Transport,Other oilseeds,0.0013449332051243203,9809.0
Water Transport,Crude petroleum,0.0014095217140803321,20577.0
Water Transport,Natural Gas,0.0014918455375791631,7564.0
Water Transport,Bauxite,0.00128662109375,527.0
Water Transport,Other Metallic minerals,0.0012067626228010053,2641.0
Water Transport,"Paper, Paper products and
 newsprint",0.0010599150538284374,12888.0
Water Transport,Petroleum products,0.0012669583431217562,143478.0
Water Transport,Coal tar products,0.004068216546924441,13924.0
Water Transport,Fertilizers,0.0024187268660908895,2721.0
Water Transport,Other chemicals,0.0010243616436155201,11629.0
Water Transport,Structural clay products,0.0017959056342933576,15129.0
Water Transport,"Other non-metallic mineral
 prods.",0.0013147931721288538,17253.0
Water Transport,"Non ferrous basic metals
 (including alloys)",0.0011889662667918053,30889.0
Water Transport,"Medical, precision&optical
 instru.s",0.0027349505315950977,13315.0
Water Transport,Jems & jewelry,0.0022811661693911234,41354.0
Water Transport,"Miscellaneous
 manufacturing",0.0011385667450041859,10373.0
Water Transport,"Construction and
 construction services",0.0011220527905675321,302180.0
Water Transport,Electricity,0.0019925176135923758,136200.0
Water Transport,Water Supply,0.0013536690153884002,14900.0
Water Transport,Land transport,0.0011322465791366425,101380.0
Water Transport,Hotels & Restaurant,0.0022399387325209496,83193.0
Water Transport,"Public administration and
 defence",0.008709285391759245,856391.0
Air transport,Animal Services,0.0010211550507939102,5999.0
Air transport,Crude petroleum,0.0027885609884092063,40709.0
Air transport,Natural Gas,0.003284466385154125,16653.0
Air transport,Manganese ore,0.003378914865460962,766.0
Air transport,Bauxite,0.00204833984375,839.0
Air transport,Other Metallic minerals,0.0014845784784098697,3249.0
Air transport,"Other non metallic
 minerals",0.22151887147624857,1948163.0
Air transport,Sugar,0.8963133982437971,4832592.0
Air transport,"Khandsari, boora",0.9033801265283949,1905740.0
Air transport,"Hydrogenated
 oil(vanaspati)",0.9095232633174856,1165615.0
Air transport,"Edible oils other than
 vanaspati",0.9104297827221848,6468315.0
Air transport,Tea and coffee processing,0.8151552958171909,2681424.0
Air transport,"Miscellaneous food
 products",0.8595682813375511,36241870.0
Air transport,"Grain Mill products, starch and starch products",0.932036452642035,25878309.0
Air transport,Beverages,0.5227473410143121,3525418.0
Air transport,Ready made garments,0.0010719747008023455,17304.0
Air transport,Furniture & Fixtures,0.002128432489755334,17630.0
Air transport,Leather footwear,0.0015023952395955662,6714.0
Air transport,"Leather and leather
 products",0.0022046295134698205,6344.0
Air transport,Rubber products,0.003883407175568382,45859.0
Air transport,Plastic products,0.0032562762319851557,71131.0
Air transport,Petroleum products,0.006397840284517529,724530.0
Air transport,Coal tar products,0.005826221356091661,19941.0
Air transport,Inorganic heavy chemicals,0.002246925880286306,42850.0
Air transport,Organic heavy chemicals,0.0010858402506590265,33864.0
Air transport,Fertilizers,0.0040907684813488695,4602.0
Air transport,Pesticides,0.0015634550233950377,5231.0
Air transport,"Paints, varnishes and
 lacquers",0.0032177607570999605,19473.0
Air transport,"Soaps, cosmetics &
 glycerin",0.006021799747833883,50908.0
Air transport,Other chemicals,0.0030811889183960167,34979.0
Air transport,Structural clay products,0.0032215667267557297,27139.0
Air transport,"Other non-metallic mineral
 prods.",0.00407598838488865,53486.0
Air transport,"Iron, steel and ferro alloys",0.0018682453176778475,13004.0
Air transport,"Iron and steel casting &
 forging",0.0019443293265427408,37702.0
Air transport,Iron and steel foundries,0.0029438975584168696,90089.0
Air transport,"Non ferrous basic metals
 (including alloys)",0.003938996857971207,102334.0
Air transport,"Hand tools, hardware",0.0037297055763477506,11285.0
Air transport,"Miscellaneous metal
 products",0.003311128278353472,64013.0
Air transport,"Tractors and agri.
 implements",0.004393752433927722,23558.0
Air transport,Industrial machinery(F & T),0.006790745246323358,8764.0
Air transport,"Industrial
 machinery(others)",0.004453430928574206,23479.0
Air transport,Machine tools,0.0047709235648932076,18593.0
Air transport,"Other non-electrical
 machinery",0.005940858259367106,137678.0
Air transport,"Electrical industrial
 Machinery",0.004541039911209141,48991.0
Air transport,Electrical wires & cables,0.00547017053011739,17479.0
Air transport,Batteries,0.0016823970231429834,4028.0
Air transport,Electrical appliances,0.003791244678200979,24153.0
Air transport,"Electronic
 equipments(incl.TV)",0.004958975958631025,18934.0
Air transport,"Communication
 equipment",0.0020677566310522253,4853.0
Air transport,Ships and boats,0.0022590314760968897,2915.0
Air transport,Rail equipments,0.004618225323476325,6678.0
Air transport,Motor vehicles,0.0035939240280581227,223929.0
Air transport,Motor cycles and scooters,0.00199072848276512,26616.0
Air transport,"Bicycles, cycle-rickshaw",0.002963349006778341,9962.0
Air transport,"Other transport
 equipments",0.0020938158396576795,5133.0
Air transport,"Medical, precision&optical
 instru.s",0.004682588604489181,22797.0
Air transport,Jems & jewelry,0.006486104408171312,117583.0
Air transport,"Miscellaneous
 manufacturing",0.004104130836060109,37391.0
Air transport,Communication services,0.0010183102471345202,55820.0
Air transport,Financial services,0.0026821984423792593,214946.0
Air transport,Insurance services,0.0016446491374863335,28560.0
Air transport,Education and research,0.0010996826166748807,74580.0
Air transport,Legal services,0.044552674033802905,347908.0
Air transport,Computer related services,0.0010928180931121597,81757.0
Air transport,Other Business services,0.002868511561903229,140541.0
Air transport,"Public administration and
 defence",0.008709285391759245,856391.0
"Supportive and Auxiliary
 transport activities",Paddy,0.005293335076002304,120730.0
"Supportive and Auxiliary
 transport activities",Wheat,0.0023937447709209414,34934.0
"Supportive and Auxiliary
 transport activities",Jowar,0.0013768712977044546,2114.0
"Supportive and Auxiliary
 transport activities",Maize,0.002215999741218822,5960.0
"Supportive and Auxiliary
 transport activities",Pulses,0.0037057159995452188,22685.0
"Supportive and Auxiliary
 transport activities",Coconut,0.001806093396323141,3664.0
"Supportive and Auxiliary
 transport activities",Other oilseeds,0.0016494593187527345,12030.0
"Supportive and Auxiliary
 transport activities",Cotton,0.0012070028305122872,7523.0
"Supportive and Auxiliary
 transport activities",Tea,0.0010366504709811237,1201.0
"Supportive and Auxiliary
 transport activities",Coffee,0.001867409025481376,1514.0
"Supportive and Auxiliary
 transport activities",Rubber,0.0011290263743479372,619.0
"Supportive and Auxiliary
 transport activities",Tobacco,0.001102246140973834,1183.0
"Supportive and Auxiliary
 transport activities",Other crops,0.0010338292025715992,37827.0
"Supportive and Auxiliary
 transport activities",Milk and milk products,0.0016664734823289829,93452.0
"Supportive and Auxiliary
 transport activities",Poultry & Eggs,0.0010015661555714535,10360.0
"Supportive and Auxiliary
 transport activities",Other liv.st. produ.,0.0033798013361257036,57775.0
"Supportive and Auxiliary
 transport activities",Animal Services,0.006339536182149958,37243.0
"Supportive and Auxiliary
 transport activities",Fishing & Aquaculture,0.001347951371498078,20723.0
"Supportive and Auxiliary
 transport activities",Coal and Lignite,0.0018594181278975249,20816.0
"Supportive and Auxiliary
 transport activities",Crude petroleum,0.004150612296314796,60593.0
"Supportive and Auxiliary
 transport activities",Natural Gas,0.016636917851852874,84353.0
"Supportive and Auxiliary
 transport activities",Manganese ore,0.018416409351565945,4175.0
"Supportive and Auxiliary
 transport activities",Bauxite,0.00700439453125,2869.0
"Supportive and Auxiliary
 transport activities",Copper ore,0.0015831894070236039,275.0
"Supportive and Auxiliary
 transport activities",Other Metallic minerals,0.014200594014164953,31078.0
"Supportive and Auxiliary
 transport activities","Other non metallic
 minerals",0.013137426063744568,115538.0
"Supportive and Auxiliary
 transport activities","Hydrogenated
 oil(vanaspati)",0.0073332100467630645,9398.0
"Supportive and Auxiliary
 transport activities",Tea and coffee processing,0.004059019949754732,13352.0
"Supportive and Auxiliary
 transport activities",Beverages,0.0027004668877712236,18212.0
"Supportive and Auxiliary
 transport activities","Khadi, cotton
 textiles(handlooms)",0.0011906298787470477,2278.0
"Supportive and Auxiliary
 transport activities",Cotton textiles,0.006771500605071326,120138.0
"Supportive and Auxiliary
 transport activities",Woolen textiles,0.0022536269609439714,7030.0
"Supportive and Auxiliary
 transport activities","Art silk, synthetic fiber
 textiles",0.002783522468238975,41817.0
"Supportive and Auxiliary
 transport activities","Jute, hemp, mesta textiles",0.002484167512644867,3881.0
"Supportive and Auxiliary
 transport activities",Carpet weaving,0.0016954353086532804,2481.0
"Supportive and Auxiliary
 transport activities","Miscellaneous textile
 products",0.004978395078145185,43990.0
"Supportive and Auxiliary
 transport activities",Ready made garments,0.007372180150230093,119003.0
"Supportive and Auxiliary
 transport activities","Paper, Paper products and
 newsprint",0.00391423471345162,47595.0
"Supportive and Auxiliary
 transport activities",Furniture & Fixtures,0.0011218034427003156,9292.0
"Supportive and Auxiliary
 transport activities",Leather footwear,0.0031213749176524502,13949.0
"Supportive and Auxiliary
 transport activities","Leather and leather
 products",0.004045411753830735,11641.0
"Supportive and Auxiliary
 transport activities",Rubber products,0.005943368425331274,70185.0
"Supportive and Auxiliary
 transport activities",Plastic products,0.004166171304273426,91007.0
"Supportive and Auxiliary
 transport activities",Petroleum products,0.0014400416763402952,163079.0
"Supportive and Auxiliary
 transport activities",Coal tar products,0.0052036007397819805,17810.0
"Supportive and Auxiliary
 transport activities",Inorganic heavy chemicals,0.0021951181143651187,41862.0
"Supportive and Auxiliary
 transport activities",Fertilizers,0.00707217601860313,7956.0
"Supportive and Auxiliary
 transport activities",Pesticides,0.0014558572775678128,4871.0
"Supportive and Auxiliary
 transport activities","Paints, varnishes and
 lacquers",0.0026009117401917204,15740.0
"Supportive and Auxiliary
 transport activities","Soaps, cosmetics &
 glycerin",0.004079394356555887,34487.0
"Supportive and Auxiliary
 transport activities",Other chemicals,0.003362362051633676,38171.0
"Supportive and Auxiliary
 transport activities",Structural clay products,0.00304184558654024,25625.0
"Supportive and Auxiliary
 transport activities","Other non-metallic mineral
 prods.",0.003285801727391166,43117.0
"Supportive and Auxiliary
 transport activities","Iron and steel casting &
 forging",0.0013592049156639031,26356.0
"Supportive and Auxiliary
 transport activities",Iron and steel foundries,0.002143523673721686,65596.0
"Supportive and Auxiliary
 transport activities","Non ferrous basic metals
 (including alloys)",0.002419118519062818,62848.0
"Supportive and Auxiliary
 transport activities","Hand tools, hardware",0.0014052909269499899,4252.0
"Supportive and Auxiliary
 transport activities","Miscellaneous metal
 products",0.001888408154376901,36508.0
"Supportive and Auxiliary
 transport activities","Tractors and agri.
 implements",0.002698209375228472,14467.0
"Supportive and Auxiliary
 transport activities",Industrial machinery(F & T),0.0033976971594166963,4385.0
"Supportive and Auxiliary
 transport activities","Industrial
 machinery(others)",0.0026533943208750187,13989.0
"Supportive and Auxiliary
 transport activities",Machine tools,0.002977561289034625,11604.0
"Supportive and Auxiliary
 transport activities","Other non-electrical
 machinery",0.003270065380595429,75783.0
"Supportive and Auxiliary
 transport activities","Electrical industrial
 Machinery",0.0020998289103821496,22654.0
"Supportive and Auxiliary
 transport activities",Electrical wires & cables,0.0026782836201581684,8558.0
"Supportive and Auxiliary
 transport activities",Electrical appliances,0.0017087521039579289,10886.0
"Supportive and Auxiliary
 transport activities","Electronic
 equipments(incl.TV)",0.001962480556566086,7493.0
"Supportive and Auxiliary
 transport activities",Watches and clocks,0.0062181505060628734,2643.0
"Supportive and Auxiliary
 transport activities","Communication
 equipment",0.0010400564468160895,2441.0
"Supportive and Auxiliary
 transport activities",Rail equipments,0.0020919634027427195,3025.0
"Supportive and Auxiliary
 transport activities",Motor vehicles,0.002633207495945001,164069.0
"Supportive and Auxiliary
 transport activities",Motor cycles and scooters,0.0013529563993364237,18089.0
"Supportive and Auxiliary
 transport activities","Bicycles, cycle-rickshaw",0.004453352537691081,14971.0
"Supportive and Auxiliary
 transport activities","Other transport
 equipments",0.0010475197888643916,2568.0
"Supportive and Auxiliary
 transport activities","Medical, precision&optical
 instru.s",0.018030338540249168,87780.0
"Supportive and Auxiliary
 transport activities",Jems & jewelry,0.0026720435567370994,48440.0
"Supportive and Auxiliary
 transport activities","Miscellaneous
 manufacturing",0.009964023134868407,90778.0
"Supportive and Auxiliary
 transport activities","Construction and
 construction services",0.004289529321430573,1155213.0
"Supportive and Auxiliary
 transport activities",Electricity,0.0018977633068138309,129723.0
"Supportive and Auxiliary
 transport activities",Water Supply,0.002287791486275886,25182.0
"Supportive and Auxiliary
 transport activities","Supportive and Auxiliary
 transport activities",0.0010635995246020531,20319.0
"Supportive and Auxiliary
 transport activities",Storage and warehousing,0.0019438172400053127,2927.0
"Supportive and Auxiliary
 transport activities",Trade,0.0011821517365123739,253864.0
"Supportive and Auxiliary
 transport activities",Hotels & Restaurant,0.0036191516659815253,134418.0
"Supportive and Auxiliary
 transport activities",Medical and Health,0.0010075516025755142,31921.0
Storage and warehousing,"Other non metallic
 minerals",0.7653437024600068,6730868.0
Storage and warehousing,Sugar,0.1898757185208486,1023740.0
Storage and warehousing,"Khandsari, boora",0.18493519520128784,390133.0
Storage and warehousing,"Hydrogenated
 oil(vanaspati)",0.08314430693049993,106555.0
Storage and warehousing,"Edible oils other than
 vanaspati",0.0968098084038373,687803.0
Storage and warehousing,Tea and coffee processing,0.18078568423305438,594688.0
Storage and warehousing,"Miscellaneous food
 products",0.1503617815435973,6339685.0
Storage and warehousing,"Grain Mill products, starch and starch products",0.12955483347223554,3597134.0
Storage and warehousing,Beverages,0.4745521920979167,3200389.0
Storage and warehousing,"Other transport
 equipments",0.0012677926416629784,3108.0
Storage and warehousing,"Construction and
 construction services",0.002124028332007482,572022.0
Storage and warehousing,Trade,0.002860281561512808,614238.0
Storage and warehousing,"Renting of machinery &
 equipment",0.0030077478150331753,6379.0
Storage and warehousing,"Public administration and
 defence",0.0017628962644461348,173347.0
Communication services,Forestry and Logging,0.005054191398234476,110100.0
Communication services,Copper ore,0.006753022452504318,1173.0
Communication services,"Other non metallic
 minerals",1.0,8794569.0
Communication services,Sugar,1.0,5391632.0
Communication services,"Khandsari, boora",1.0,2109566.0
Communication services,"Hydrogenated
 oil(vanaspati)",1.0,1281567.0
Communication services,"Edible oils other than
 vanaspati",1.0,7104683.0
Communication services,Tea and coffee processing,1.0,3289464.0
Communication services,"Miscellaneous food
 products",1.0,42162875.0
Communication services,"Grain Mill products, starch and starch products",1.0,27765340.0
Communication services,Beverages,1.0,6744019.0
Communication services,"Miscellaneous textile
 products",0.001048077217974598,9261.0
Communication services,Rubber products,0.0021349043438202856,25211.0
Communication services,Petroleum products,0.0028480733999783196,322533.0
Communication services,Coal tar products,0.001295494984850831,4434.0
Communication services,Pesticides,0.0011336618053407338,3793.0
Communication services,"Soaps, cosmetics &
 glycerin",0.001940394497200185,16404.0
Communication services,Structural clay products,0.001028232837877524,8662.0
Communication services,Cement,0.00140247351028517,14762.0
Communication services,Electrical appliances,0.0020289665346096076,12926.0
Communication services,Motor vehicles,0.0010115449527145627,63027.0
Communication services,Motor cycles and scooters,0.0040282034827277225,53857.0
Communication services,"Other transport
 equipments",0.0037124133950369263,9101.0
Communication services,"Construction and
 construction services",0.01117866907614303,3010527.0
Communication services,Electricity,0.04118157932973346,2814997.0
Communication services,Water Supply,0.04403240011330846,484670.0
Communication services,Railway Transport,0.02542047356616893,384233.0
Communication services,Land transport,0.06528550751182728,5845586.0
Communication services,Water Transport,0.03366140837386916,74045.0
Communication services,Air transport,0.06095572044040211,509346.0
Communication services,"Supportive and Auxiliary
 transport activities",0.10224416411331766,1953272.0
Communication services,Storage and warehousing,0.030272280515340682,45584.0
Communication services,Communication services,0.11041272395254696,6052417.0
Communication services,Trade,0.004677840322063984,1004554.0
Communication services,Financial services,0.01539442097083714,1233678.0
Communication services,Insurance services,0.023211435425120497,403076.0
Communication services,Education and research,0.012504075519914842,848021.0
Communication services,Medical and Health,0.0010127912117991454,32087.0
Communication services,Legal services,0.05561387921547094,434284.0
Communication services,Computer related services,0.018417681419004718,1377882.0
Communication services,Other Business services,0.02868176829763745,1405246.0
Communication services,Real estate services,0.021402358458659333,474608.0
Communication services,"Renting of machinery &
 equipment",0.02369892156751802,50262.0
Communication services,"Community, social and
 personal services",0.008481408468814207,366483.0
Communication services,Other services,0.021384786565835305,337028.0
Trade,Paddy,0.07735341313570497,1764271.0
Trade,Wheat,0.03466133383400016,505843.0
Trade,Jowar,0.011965233022766574,18371.0
Trade,Bajra,0.0042283979463908754,6560.0
Trade,Maize,0.012833464273139071,34516.0
Trade,Gram,0.007268051714034748,24459.0
Trade,Pulses,0.11822679733351803,723740.0
Trade,Sugarcane,0.015178935230907239,113658.0
Trade,Groundnut,0.01030408646423737,31202.0
Trade,Coconut,0.019834986947228947,40239.0
Trade,Other oilseeds,0.024684302672905636,180030.0
Trade,Jute,0.0027005013284603085,1797.0
Trade,Cotton,0.0041960315068972276,26153.0
Trade,Tea,0.006473670718033661,7500.0
Trade,Coffee,0.01597658461496715,12953.0
Trade,Rubber,0.01021595593331631,5601.0
Trade,Tobacco,0.0024951945608858222,2678.0
Trade,Fruits,0.007703959003003962,149352.0
Trade,Vegetables,0.008042975169564044,200951.0
Trade,Other crops,0.012995659704761096,475501.0
Trade,Milk and milk products,0.08506645244009652,4770331.0
