COUNTRY,COUNTERPART_COUNTRY,TRADE_FLOW,commodity_group,date,trade_value_usd
India,Qatar,Imports of goods,Other,2022-M09,""
India,Saudi Arabia,Imports of goods,Other,2022-M09,""
India,France,Exports of goods,Other,2022-M09,594.998722
India,Italy,Imports of goods,Other,2022-M09,""
India,France,Imports of goods,Other,2022-M09,""
India,Italy,Trade balance goods,Other,2022-M09,221.655101
India,Germany,Trade balance goods,Other,2022-M09,-312.560754
India,United States,Imports of goods,Other,2022-M09,""
India,United States,Imports of goods,Other,2022-M09,3963.90528
India,United States,Trade balance goods,Other,2022-M09,""
India,Germany,Exports of goods,Other,2022-M09,""
India,Germany,Imports of goods,Other,2022-M09,""
India,United States,Exports of goods,Other,2022-M09,""
India,Saudi Arabia,Exports of goods,Other,2022-M09,""
India,United States,Exports of goods,Other,2022-M09,6354.42638
India,Italy,Imports of goods,Other,2022-M09,410.4014
India,Qatar,Trade balance goods,Other,2022-M09,-1364.892591
India,Qatar,Exports of goods,Other,2022-M09,""
India,Italy,Trade balance goods,Other,2022-M09,""
India,Germany,Trade balance goods,Other,2022-M09,""
India,United States,Trade balance goods,Other,2022-M09,""
India,France,Trade balance goods,Other,2022-M09,""
India,France,Trade balance goods,Other,2022-M09,337.177579
India,Saudi Arabia,Imports of goods,Other,2022-M09,""
India,Germany,Exports of goods,Other,2022-M09,""
India,France,Imports of goods,Other,2022-M09,""
India,Italy,Imports of goods,Other,2022-M09,""
India,Germany,Trade balance goods,Other,2022-M09,""
India,Italy,Trade balance goods,Other,2022-M09,""
India,United States,Exports of goods,Other,2022-M09,""
India,Germany,Imports of goods,Other,2022-M09,""
India,Italy,Exports of goods,Other,2022-M09,""
India,France,Exports of goods,Other,2022-M09,""
India,Saudi Arabia,Exports of goods,Other,2022-M09,""
India,Qatar,Trade balance goods,Other,2022-M09,""
India,Saudi Arabia,Trade balance goods,Other,2022-M09,""
India,Qatar,Imports of goods,Other,2022-M09,""
India,Qatar,Exports of goods,Other,2022-M09,""
India,United States,Imports of goods,Other,2022-M09,""
India,Qatar,Trade balance goods,Other,2022-M10,""
India,Qatar,Exports of goods,Other,2022-M10,150.876999
India,Saudi Arabia,Exports of goods,Other,2022-M10,806.67755
India,Saudi Arabia,Trade balance goods,Other,2022-M10,""
India,Saudi Arabia,Trade balance goods,Other,2022-M10,-2121.888065
India,Qatar,Imports of goods,Other,2022-M10,1675.896362
India,United States,Trade balance goods,Other,2022-M10,1963.07867
India,Italy,Exports of goods,Other,2022-M10,""
India,France,Trade balance goods,Other,2022-M10,""
India,France,Exports of goods,Other,2022-M10,""
India,Italy,Exports of goods,Other,2022-M10,550.552638
India,Germany,Imports of goods,Other,2022-M10,1137.38114
India,Saudi Arabia,Imports of goods,Other,2022-M10,2928.565615
India,Germany,Exports of goods,Other,2022-M10,770.304053
India,France,Imports of goods,Other,2022-M10,517.878652
India,Qatar,Imports of goods,Other,2022-M10,""
India,Saudi Arabia,Imports of goods,Other,2022-M10,""
India,France,Exports of goods,Other,2022-M10,506.061855
India,Italy,Imports of goods,Other,2022-M10,""
India,France,Imports of goods,Other,2022-M10,""
India,Italy,Trade balance goods,Other,2022-M10,228.894754
India,Germany,Trade balance goods,Other,2022-M10,-367.077087
India,United States,Imports of goods,Other,2022-M10,""
India,United States,Imports of goods,Other,2022-M10,3754.948095
India,United States,Trade balance goods,Other,2022-M10,""
India,Germany,Exports of goods,Other,2022-M10,""
India,Germany,Imports of goods,Other,2022-M10,""
India,United States,Exports of goods,Other,2022-M10,""
India,Saudi Arabia,Exports of goods,Other,2022-M10,""
India,United States,Exports of goods,Other,2022-M10,5718.026765
India,Italy,Imports of goods,Other,2022-M10,321.657884
India,Qatar,Trade balance goods,Other,2022-M10,-1525.019363
India,Qatar,Exports of goods,Other,2022-M10,""
India,Italy,Trade balance goods,Other,2022-M10,""
India,Germany,Trade balance goods,Other,2022-M10,""
India,United States,Trade balance goods,Other,2022-M10,""
India,France,Trade balance goods,Other,2022-M10,""
India,France,Trade balance goods,Other,2022-M10,-11.816797
India,Saudi Arabia,Imports of goods,Other,2022-M10,""
India,Germany,Exports of goods,Other,2022-M10,""
India,France,Imports of goods,Other,2022-M10,""
India,Italy,Imports of goods,Other,2022-M10,""
India,Germany,Trade balance goods,Other,2022-M10,""
India,Italy,Trade balance goods,Other,2022-M10,""
India,United States,Exports of goods,Other,2022-M10,""
India,Germany,Imports of goods,Other,2022-M10,""
India,Italy,Exports of goods,Other,2022-M10,""
India,France,Exports of goods,Other,2022-M10,""
India,Saudi Arabia,Exports of goods,Other,2022-M10,""
India,Qatar,Trade balance goods,Other,2022-M10,""
India,Saudi Arabia,Trade balance goods,Other,2022-M10,""
India,Qatar,Imports of goods,Other,2022-M10,""
India,Qatar,Exports of goods,Other,2022-M10,""
India,United States,Imports of goods,Other,2022-M10,""
India,Qatar,Trade balance goods,Other,2022-M11,""
India,Qatar,Exports of goods,Other,2022-M11,178.701805
India,Saudi Arabia,Exports of goods,Other,2022-M11,737.902027
India,Saudi Arabia,Trade balance goods,Other,2022-M11,""
India,Saudi Arabia,Trade balance goods,Other,2022-M11,-2658.773653
India,Qatar,Imports of goods,Other,2022-M11,1345.139809
India,United States,Trade balance goods,Other,2022-M11,1576.090992
India,Italy,Exports of goods,Other,2022-M11,""
India,France,Trade balance goods,Other,2022-M11,""
India,France,Exports of goods,Other,2022-M11,""
India,Italy,Exports of goods,Other,2022-M11,602.331831
India,Germany,Imports of goods,Other,2022-M11,1201.399295
India,Saudi Arabia,Imports of goods,Other,2022-M11,3396.67568
India,Germany,Exports of goods,Other,2022-M11,816.836802
India,France,Imports of goods,Other,2022-M11,326.848318
India,Qatar,Imports of goods,Other,2022-M11,""
India,Saudi Arabia,Imports of goods,Other,2022-M11,""
India,France,Exports of goods,Other,2022-M11,559.363424
India,Italy,Imports of goods,Other,2022-M11,""
India,France,Imports of goods,Other,2022-M11,""
India,Italy,Trade balance goods,Other,2022-M11,155.142347
India,Germany,Trade balance goods,Other,2022-M11,-384.562493
India,United States,Imports of goods,Other,2022-M11,""
India,United States,Imports of goods,Other,2022-M11,4366.888788
India,United States,Trade balance goods,Other,2022-M11,""
India,Germany,Exports of goods,Other,2022-M11,""
India,Germany,Imports of goods,Other,2022-M11,""
India,United States,Exports of goods,Other,2022-M11,""
India,Saudi Arabia,Exports of goods,Other,2022-M11,""
India,United States,Exports of goods,Other,2022-M11,5942.97978
India,Italy,Imports of goods,Other,2022-M11,447.189484
India,Qatar,Trade balance goods,Other,2022-M11,-1166.438004
India,Qatar,Exports of goods,Other,2022-M11,""
India,Italy,Trade balance goods,Other,2022-M11,""
India,Germany,Trade balance goods,Other,2022-M11,""
India,United States,Trade balance goods,Other,2022-M11,""
India,France,Trade balance goods,Other,2022-M11,""
India,France,Trade balance goods,Other,2022-M11,232.515106
India,Saudi Arabia,Imports of goods,Other,2022-M11,""
India,Germany,Exports of goods,Other,2022-M11,""
India,France,Imports of goods,Other,2022-M11,""
India,Italy,Imports of goods,Other,2022-M11,""
India,Germany,Trade balance goods,Other,2022-M11,""
India,Italy,Trade balance goods,Other,2022-M11,""
India,United States,Exports of goods,Other,2022-M11,""
India,Germany,Imports of goods,Other,2022-M11,""
India,Italy,Exports of goods,Other,2022-M11,""
India,France,Exports of goods,Other,2022-M11,""
India,Saudi Arabia,Exports of goods,Other,2022-M11,""
India,Qatar,Trade balance goods,Other,2022-M11,""
India,Saudi Arabia,Trade balance goods,Other,2022-M11,""
India,Qatar,Imports of goods,Other,2022-M11,""
India,Qatar,Exports of goods,Other,2022-M11,""
India,United States,Imports of goods,Other,2022-M11,""
India,Qatar,Trade balance goods,Other,2022-M12,""
India,Qatar,Exports of goods,Other,2022-M12,154.196059
India,Saudi Arabia,Exports of goods,Other,2022-M12,985.776277
India,Saudi Arabia,Trade balance goods,Other,2022-M12,""
India,Saudi Arabia,Trade balance goods,Other,2022-M12,-2863.332777
India,Qatar,Imports of goods,Other,2022-M12,1513.956058
India,United States,Trade balance goods,Other,2022-M12,1618.422756
India,Italy,Exports of goods,Other,2022-M12,""
India,France,Trade balance goods,Other,2022-M12,""
India,France,Exports of goods,Other,2022-M12,""
India,Italy,Exports of goods,Other,2022-M12,830.422109
India,Germany,Imports of goods,Other,2022-M12,1251.539039
India,Saudi Arabia,Imports of goods,Other,2022-M12,3849.109054
India,Germany,Exports of goods,Other,2022-M12,888.605563
India,France,Imports of goods,Other,2022-M12,370.656113
India,Qatar,Imports of goods,Other,2022-M12,""
India,Saudi Arabia,Imports of goods,Other,2022-M12,""
India,France,Exports of goods,Other,2022-M12,762.932327
India,Italy,Imports of goods,Other,2022-M12,""
India,France,Imports of goods,Other,2022-M12,""
India,Italy,Trade balance goods,Other,2022-M12,341.871042
India,Germany,Trade balance goods,Other,2022-M12,-362.933476
India,United States,Imports of goods,Other,2022-M12,""
India,United States,Imports of goods,Other,2022-M12,4947.080781
India,United States,Trade balance goods,Other,2022-M12,""
India,Germany,Exports of goods,Other,2022-M12,""
India,Germany,Imports of goods,Other,2022-M12,""
India,United States,Exports of goods,Other,2022-M12,""
India,Saudi Arabia,Exports of goods,Other,2022-M12,""
India,United States,Exports of goods,Other,2022-M12,6565.503537
India,Italy,Imports of goods,Other,2022-M12,488.551067
India,Qatar,Trade balance goods,Other,2022-M12,-1359.759999
India,Qatar,Exports of goods,Other,2022-M12,""
India,Italy,Trade balance goods,Other,2022-M12,""
India,Germany,Trade balance goods,Other,2022-M12,""
India,United States,Trade balance goods,Other,2022-M12,""
India,France,Trade balance goods,Other,2022-M12,""
India,France,Trade balance goods,Other,2022-M12,392.276214
India,Saudi Arabia,Imports of goods,Other,2022-M12,""
India,Germany,Exports of goods,Other,2022-M12,""
India,France,Imports of goods,Other,2022-M12,""
India,Italy,Imports of goods,Other,2022-M12,""
India,Germany,Trade balance goods,Other,2022-M12,""
India,Italy,Trade balance goods,Other,2022-M12,""
India,United States,Exports of goods,Other,2022-M12,""
India,Germany,Imports of goods,Other,2022-M12,""
India,Italy,Exports of goods,Other,2022-M12,""
India,France,Exports of goods,Other,2022-M12,""
India,Saudi Arabia,Exports of goods,Other,2022-M12,""
India,Qatar,Trade balance goods,Other,2022-M12,""
India,Saudi Arabia,Trade balance goods,Other,2022-M12,""
India,Qatar,Imports of goods,Other,2022-M12,""
India,Qatar,Exports of goods,Other,2022-M12,""
India,United States,Imports of goods,Other,2022-M12,""
India,Qatar,Trade balance goods,Other,2023-M01,""
India,Qatar,Exports of goods,Other,2023-M01,150.910145
India,Saudi Arabia,Exports of goods,Other,2023-M01,936.641758
India,Saudi Arabia,Trade balance goods,Other,2023-M01,""
India,Saudi Arabia,Trade balance goods,Other,2023-M01,-2327.393361
India,Qatar,Imports of goods,Other,2023-M01,1119.763021
India,United States,Trade balance goods,Other,2023-M01,1789.580216
India,Italy,Exports of goods,Other,2023-M01,""
India,France,Trade balance goods,Other,2023-M01,""
India,France,Exports of goods,Other,2023-M01,""
India,Italy,Exports of goods,Other,2023-M01,734.85233
India,Germany,Imports of goods,Other,2023-M01,1314.466715
India,Saudi Arabia,Imports of goods,Other,2023-M01,3264.035119
India,Germany,Exports of goods,Other,2023-M01,800.161909
India,France,Imports of goods,Other,2023-M01,385.008304
India,Qatar,Imports of goods,Other,2023-M01,""
India,Saudi Arabia,Imports of goods,Other,2023-M01,""
India,France,Exports of goods,Other,2023-M01,764.884912
India,Italy,Imports of goods,Other,2023-M01,""
India,France,Imports of goods,Other,2023-M01,""
India,Italy,Trade balance goods,Other,2023-M01,230.600319
India,Germany,Trade balance goods,Other,2023-M01,-514.304806
India,United States,Imports of goods,Other,2023-M01,""
India,United States,Imports of goods,Other,2023-M01,4080.969433
India,United States,Trade balance goods,Other,2023-M01,""
India,Germany,Exports of goods,Other,2023-M01,""
India,Germany,Imports of goods,Other,2023-M01,""
India,United States,Exports of goods,Other,2023-M01,""
India,Saudi Arabia,Exports of goods,Other,2023-M01,""
India,United States,Exports of goods,Other,2023-M01,5870.549649
India,Italy,Imports of goods,Other,2023-M01,504.252011
India,Qatar,Trade balance goods,Other,2023-M01,-968.852876
India,Qatar,Exports of goods,Other,2023-M01,""
India,Italy,Trade balance goods,Other,2023-M01,""
India,Germany,Trade balance goods,Other,2023-M01,""
India,United States,Trade balance goods,Other,2023-M01,""
India,France,Trade balance goods,Other,2023-M01,""
India,France,Trade balance goods,Other,2023-M01,379.876608
India,Saudi Arabia,Imports of goods,Other,2023-M01,""
India,Germany,Exports of goods,Other,2023-M01,""
India,France,Imports of goods,Other,2023-M01,""
India,Italy,Imports of goods,Other,2023-M01,""
India,Germany,Trade balance goods,Other,2023-M01,""
India,Italy,Trade balance goods,Other,2023-M01,""
India,United States,Exports of goods,Other,2023-M01,""
India,Germany,Imports of goods,Other,2023-M01,""
India,Italy,Exports of goods,Other,2023-M01,""
India,France,Exports of goods,Other,2023-M01,""
India,Saudi Arabia,Exports of goods,Other,2023-M01,""
India,Qatar,Trade balance goods,Other,2023-M01,""
India,Saudi Arabia,Trade balance goods,Other,2023-M01,""
India,Qatar,Imports of goods,Other,2023-M01,""
India,Qatar,Exports of goods,Other,2023-M01,""
India,United States,Imports of goods,Other,2023-M01,""
India,Qatar,Trade balance goods,Other,2023-M02,""
India,Qatar,Exports of goods,Other,2023-M02,190.119224
India,Saudi Arabia,Exports of goods,Other,2023-M02,838.453732
India,Saudi Arabia,Trade balance goods,Other,2023-M02,""
India,Saudi Arabia,Trade balance goods,Other,2023-M02,-2594.344116
India,Qatar,Imports of goods,Other,2023-M02,1367.969907
India,United States,Trade balance goods,Other,2023-M02,2548.319331
India,Italy,Exports of goods,Other,2023-M02,""
India,France,Trade balance goods,Other,2023-M02,""
India,France,Exports of goods,Other,2023-M02,""
India,Italy,Exports of goods,Other,2023-M02,662.593464
India,Germany,Imports of goods,Other,2023-M02,1124.88826
India,Saudi Arabia,Imports of goods,Other,2023-M02,3432.797848
India,Germany,Exports of goods,Other,2023-M02,813.734133
India,France,Imports of goods,Other,2023-M02,286.296792
India,Qatar,Imports of goods,Other,2023-M02,""
India,Saudi Arabia,Imports of goods,Other,2023-M02,""
India,France,Exports of goods,Other,2023-M02,505.736392
India,Italy,Imports of goods,Other,2023-M02,""
India,France,Imports of goods,Other,2023-M02,""
India,Italy,Trade balance goods,Other,2023-M02,202.924043
India,Germany,Trade balance goods,Other,2023-M02,-311.154127
India,United States,Imports of goods,Other,2023-M02,""
India,United States,Imports of goods,Other,2023-M02,3336.955717
India,United States,Trade balance goods,Other,2023-M02,""
India,Germany,Exports of goods,Other,2023-M02,""
India,Germany,Imports of goods,Other,2023-M02,""
India,United States,Exports of goods,Other,2023-M02,""
India,Saudi Arabia,Exports of goods,Other,2023-M02,""
India,United States,Exports of goods,Other,2023-M02,5885.275048
India,Italy,Imports of goods,Other,2023-M02,459.669421
India,Qatar,Trade balance goods,Other,2023-M02,-1177.850683
India,Qatar,Exports of goods,Other,2023-M02,""
India,Italy,Trade balance goods,Other,2023-M02,""
India,Germany,Trade balance goods,Other,2023-M02,""
India,United States,Trade balance goods,Other,2023-M02,""
India,France,Trade balance goods,Other,2023-M02,""
India,France,Trade balance goods,Other,2023-M02,219.4396
India,Saudi Arabia,Imports of goods,Other,2023-M02,""
India,Germany,Exports of goods,Other,2023-M02,""
India,France,Imports of goods,Other,2023-M02,""
India,Italy,Imports of goods,Other,2023-M02,""
India,Germany,Trade balance goods,Other,2023-M02,""
India,Italy,Trade balance goods,Other,2023-M02,""
India,United States,Exports of goods,Other,2023-M02,""
India,Germany,Imports of goods,Other,2023-M02,""
India,Italy,Exports of goods,Other,2023-M02,""
India,France,Exports of goods,Other,2023-M02,""
India,Saudi Arabia,Exports of goods,Other,2023-M02,""
India,Qatar,Trade balance goods,Other,2023-M02,""
India,Saudi Arabia,Trade balance goods,Other,2023-M02,""
India,Qatar,Imports of goods,Other,2023-M02,""
India,Qatar,Exports of goods,Other,2023-M02,""
India,United States,Imports of goods,Other,2023-M02,""
India,Qatar,Trade balance goods,Other,2023-M03,""
India,Qatar,Exports of goods,Other,2023-M03,151.770653
India,Saudi Arabia,Exports of goods,Other,2023-M03,1036.956361
India,Saudi Arabia,Trade balance goods,Other,2023-M03,""
India,Saudi Arabia,Trade balance goods,Other,2023-M03,-2721.456431
India,Qatar,Imports of goods,Other,2023-M03,1452.357706
India,United States,Trade balance goods,Other,2023-M03,3542.402345
India,Italy,Exports of goods,Other,2023-M03,""
India,France,Trade balance goods,Other,2023-M03,""
India,France,Exports of goods,Other,2023-M03,""
India,Italy,Exports of goods,Other,2023-M03,878.871537
India,Germany,Imports of goods,Other,2023-M03,1321.084036
India,Saudi Arabia,Imports of goods,Other,2023-M03,3758.412792
India,Germany,Exports of goods,Other,2023-M03,923.060979
India,France,Imports of goods,Other,2023-M03,302.103783
India,Qatar,Imports of goods,Other,2023-M03,""
India,Saudi Arabia,Imports of goods,Other,2023-M03,""
India,France,Exports of goods,Other,2023-M03,615.769055
India,Italy,Imports of goods,Other,2023-M03,""
India,France,Imports of goods,Other,2023-M03,""
India,Italy,Trade balance goods,Other,2023-M03,381.05579
India,Germany,Trade balance goods,Other,2023-M03,-398.023057
India,United States,Imports of goods,Other,2023-M03,""
India,United States,Imports of goods,Other,2023-M03,3629.88618
India,United States,Trade balance goods,Other,2023-M03,""
India,Germany,Exports of goods,Other,2023-M03,""
India,Germany,Imports of goods,Other,2023-M03,""
India,United States,Exports of goods,Other,2023-M03,""
India,Saudi Arabia,Exports of goods,Other,2023-M03,""
India,United States,Exports of goods,Other,2023-M03,7172.288525
India,Italy,Imports of goods,Other,2023-M03,497.815747
India,Qatar,Trade balance goods,Other,2023-M03,-1300.587053
India,Qatar,Exports of goods,Other,2023-M03,""
India,Italy,Trade balance goods,Other,2023-M03,""
India,Germany,Trade balance goods,Other,2023-M03,""
India,United States,Trade balance goods,Other,2023-M03,""
India,France,Trade balance goods,Other,2023-M03,""
India,France,Trade balance goods,Other,2023-M03,313.665272
India,Saudi Arabia,Imports of goods,Other,2023-M03,""
India,Germany,Exports of goods,Other,2023-M03,""
India,France,Imports of goods,Other,2023-M03,""
India,Italy,Imports of goods,Other,2023-M03,""
India,Germany,Trade balance goods,Other,2023-M03,""
India,Italy,Trade balance goods,Other,2023-M03,""
India,United States,Exports of goods,Other,2023-M03,""
India,Germany,Imports of goods,Other,2023-M03,""
India,Italy,Exports of goods,Other,2023-M03,""
India,France,Exports of goods,Other,2023-M03,""
India,Saudi Arabia,Exports of goods,Other,2023-M03,""
India,Qatar,Trade balance goods,Other,2023-M03,""
India,Saudi Arabia,Trade balance goods,Other,2023-M03,""
India,Qatar,Imports of goods,Other,2023-M03,""
India,Qatar,Exports of goods,Other,2023-M03,""
India,United States,Imports of goods,Other,2023-M03,""
India,Qatar,Trade balance goods,Other,2023-M04,""
India,Qatar,Exports of goods,Other,2023-M04,128.376841
India,Saudi Arabia,Exports of goods,Other,2023-M04,934.263069
India,Saudi Arabia,Trade balance goods,Other,2023-M04,""
India,Saudi Arabia,Trade balance goods,Other,2023-M04,-2401.544189
India,Qatar,Imports of goods,Other,2023-M04,1056.350048
India,United States,Trade balance goods,Other,2023-M04,2680.100545
India,Italy,Exports of goods,Other,2023-M04,""
India,France,Trade balance goods,Other,2023-M04,""
India,France,Exports of goods,Other,2023-M04,""
India,Italy,Exports of goods,Other,2023-M04,859.489019
India,Germany,Imports of goods,Other,2023-M04,1225.016789
India,Saudi Arabia,Imports of goods,Other,2023-M04,3335.807258
India,Germany,Exports of goods,Other,2023-M04,796.259682
India,France,Imports of goods,Other,2023-M04,303.76812
India,Qatar,Imports of goods,Other,2023-M04,""
India,Saudi Arabia,Imports of goods,Other,2023-M04,""
India,France,Exports of goods,Other,2023-M04,538.797111
India,Italy,Imports of goods,Other,2023-M04,""
India,France,Imports of goods,Other,2023-M04,""
India,Italy,Trade balance goods,Other,2023-M04,377.044438
India,Germany,Trade balance goods,Other,2023-M04,-428.757107
India,United States,Imports of goods,Other,2023-M04,""
India,United States,Imports of goods,Other,2023-M04,3230.595834
India,United States,Trade balance goods,Other,2023-M04,""
India,Germany,Exports of goods,Other,2023-M04,""
India,Germany,Imports of goods,Other,2023-M04,""
India,United States,Exports of goods,Other,2023-M04,""
India,Saudi Arabia,Exports of goods,Other,2023-M04,""
India,United States,Exports of goods,Other,2023-M04,5910.696379
India,Italy,Imports of goods,Other,2023-M04,482.444581
India,Qatar,Trade balance goods,Other,2023-M04,-927.973207
India,Qatar,Exports of goods,Other,2023-M04,""
India,Italy,Trade balance goods,Other,2023-M04,""
India,Germany,Trade balance goods,Other,2023-M04,""
India,United States,Trade balance goods,Other,2023-M04,""
India,France,Trade balance goods,Other,2023-M04,""
India,France,Trade balance goods,Other,2023-M04,235.028991
India,Saudi Arabia,Imports of goods,Other,2023-M04,""
India,Germany,Exports of goods,Other,2023-M04,""
India,France,Imports of goods,Other,2023-M04,""
India,Italy,Imports of goods,Other,2023-M04,""
India,Germany,Trade balance goods,Other,2023-M04,""
India,Italy,Trade balance goods,Other,2023-M04,""
India,United States,Exports of goods,Other,2023-M04,""
India,Germany,Imports of goods,Other,2023-M04,""
India,Italy,Exports of goods,Other,2023-M04,""
India,France,Exports of goods,Other,2023-M04,""
India,Saudi Arabia,Exports of goods,Other,2023-M04,""
India,Qatar,Trade balance goods,Other,2023-M04,""
India,Saudi Arabia,Trade balance goods,Other,2023-M04,""
India,Qatar,Imports of goods,Other,2023-M04,""
India,Qatar,Exports of goods,Other,2023-M04,""
India,United States,Imports of goods,Other,2023-M04,""
India,Qatar,Trade balance goods,Other,2023-M05,""
India,Qatar,Exports of goods,Other,2023-M05,124.528268
India,Saudi Arabia,Exports of goods,Other,2023-M05,1036.004159
India,Saudi Arabia,Trade balance goods,Other,2023-M05,""
India,Saudi Arabia,Trade balance goods,Other,2023-M05,-1472.996328
India,Qatar,Imports of goods,Other,2023-M05,956.329105
India,United States,Trade balance goods,Other,2023-M05,2833.360178
India,Italy,Exports of goods,Other,2023-M05,""
India,France,Trade balance goods,Other,2023-M05,""
India,France,Exports of goods,Other,2023-M05,""
India,Italy,Exports of goods,Other,2023-M05,861.664543
India,Germany,Imports of goods,Other,2023-M05,1395.039211
India,Saudi Arabia,Imports of goods,Other,2023-M05,2509.000487
India,Germany,Exports of goods,Other,2023-M05,812.277989
India,France,Imports of goods,Other,2023-M05,379.021139
India,Qatar,Imports of goods,Other,2023-M05,""
India,Saudi Arabia,Imports of goods,Other,2023-M05,""
India,France,Exports of goods,Other,2023-M05,536.217281
India,Italy,Imports of goods,Other,2023-M05,""
India,France,Imports of goods,Other,2023-M05,""
India,Italy,Trade balance goods,Other,2023-M05,257.330277
India,Germany,Trade balance goods,Other,2023-M05,-582.761222
India,United States,Imports of goods,Other,2023-M05,""
India,United States,Imports of goods,Other,2023-M05,3758.517004
India,United States,Trade balance goods,Other,2023-M05,""
India,Germany,Exports of goods,Other,2023-M05,""
India,Germany,Imports of goods,Other,2023-M05,""
India,United States,Exports of goods,Other,2023-M05,""
India,Saudi Arabia,Exports of goods,Other,2023-M05,""
India,United States,Exports of goods,Other,2023-M05,6591.877182
India,Italy,Imports of goods,Other,2023-M05,604.334266
India,Qatar,Trade balance goods,Other,2023-M05,-831.800837
India,Qatar,Exports of goods,Other,2023-M05,""
India,Italy,Trade balance goods,Other,2023-M05,""
India,Germany,Trade balance goods,Other,2023-M05,""
India,United States,Trade balance goods,Other,2023-M05,""
India,France,Trade balance goods,Other,2023-M05,""
India,France,Trade balance goods,Other,2023-M05,157.196142
India,Saudi Arabia,Imports of goods,Other,2023-M05,""
India,Germany,Exports of goods,Other,2023-M05,""
India,France,Imports of goods,Other,2023-M05,""
India,Italy,Imports of goods,Other,2023-M05,""
India,Germany,Trade balance goods,Other,2023-M05,""
India,Italy,Trade balance goods,Other,2023-M05,""
India,United States,Exports of goods,Other,2023-M05,""
India,Germany,Imports of goods,Other,2023-M05,""
India,Italy,Exports of goods,Other,2023-M05,""
India,France,Exports of goods,Other,2023-M05,""
India,Saudi Arabia,Exports of goods,Other,2023-M05,""
India,Qatar,Trade balance goods,Other,2023-M05,""
India,Saudi Arabia,Trade balance goods,Other,2023-M05,""
India,Qatar,Imports of goods,Other,2023-M05,""
India,Qatar,Exports of goods,Other,2023-M05,""
India,United States,Imports of goods,Other,2023-M05,""
India,Qatar,Trade balance goods,Other,2023-M06,""
India,Qatar,Exports of goods,Other,2023-M06,107.812445
India,Saudi Arabia,Exports of goods,Other,2023-M06,797.444811
India,Saudi Arabia,Trade balance goods,Other,2023-M06,""
India,Saudi Arabia,Trade balance goods,Other,2023-M06,-1374.024669
India,Qatar,Imports of goods,Other,2023-M06,894.915499
India,United States,Trade balance goods,Other,2023-M06,2517.342049
India,Italy,Exports of goods,Other,2023-M06,""
India,France,Trade balance goods,Other,2023-M06,""
India,France,Exports of goods,Other,2023-M06,""
India,Italy,Exports of goods,Other,2023-M06,759.93624
India,Germany,Imports of goods,Other,2023-M06,1178.321965
India,Saudi Arabia,Imports of goods,Other,2023-M06,2171.46948
India,Germany,Exports of goods,Other,2023-M06,807.562931
India,France,Imports of goods,Other,2023-M06,472.88959
India,Qatar,Imports of goods,Other,2023-M06,""
India,Saudi Arabia,Imports of goods,Other,2023-M06,""
India,France,Exports of goods,Other,2023-M06,538.040701
India,Italy,Imports of goods,Other,2023-M06,""
India,France,Imports of goods,Other,2023-M06,""
India,Italy,Trade balance goods,Other,2023-M06,322.229763
India,Germany,Trade balance goods,Other,2023-M06,-370.759034
India,United States,Imports of goods,Other,2023-M06,""
India,United States,Imports of goods,Other,2023-M06,3834.06517
India,United States,Trade balance goods,Other,2023-M06,""
India,Germany,Exports of goods,Other,2023-M06,""
India,Germany,Imports of goods,Other,2023-M06,""
India,United States,Exports of goods,Other,2023-M06,""
India,Saudi Arabia,Exports of goods,Other,2023-M06,""
India,United States,Exports of goods,Other,2023-M06,6351.407219
India,Italy,Imports of goods,Other,2023-M06,437.706477
India,Qatar,Trade balance goods,Other,2023-M06,-787.103054
India,Qatar,Exports of goods,Other,2023-M06,""
India,Italy,Trade balance goods,Other,2023-M06,""
India,Germany,Trade balance goods,Other,2023-M06,""
India,United States,Trade balance goods,Other,2023-M06,""
India,France,Trade balance goods,Other,2023-M06,""
India,France,Trade balance goods,Other,2023-M06,65.151111
India,Saudi Arabia,Imports of goods,Other,2023-M06,""
India,Germany,Exports of goods,Other,2023-M06,""
India,France,Imports of goods,Other,2023-M06,""
India,Italy,Imports of goods,Other,2023-M06,""
India,Germany,Trade balance goods,Other,2023-M06,""
India,Italy,Trade balance goods,Other,2023-M06,""
India,United States,Exports of goods,Other,2023-M06,""
India,Germany,Imports of goods,Other,2023-M06,""
India,Italy,Exports of goods,Other,2023-M06,""
India,France,Exports of goods,Other,2023-M06,""
India,Saudi Arabia,Exports of goods,Other,2023-M06,""
India,Qatar,Trade balance goods,Other,2023-M06,""
India,Saudi Arabia,Trade balance goods,Other,2023-M06,""
India,Qatar,Imports of goods,Other,2023-M06,""
India,Qatar,Exports of goods,Other,2023-M06,""
India,United States,Imports of goods,Other,2023-M06,""
India,Qatar,Trade balance goods,Other,2023-M07,""
India,Qatar,Exports of goods,Other,2023-M07,123.250971
India,Saudi Arabia,Exports of goods,Other,2023-M07,819.916192
India,Saudi Arabia,Trade balance goods,Other,2023-M07,""
India,Saudi Arabia,Trade balance goods,Other,2023-M07,-1422.180272
India,Qatar,Imports of goods,Other,2023-M07,815.488795
India,United States,Trade balance goods,Other,2023-M07,2832.180712
India,Italy,Exports of goods,Other,2023-M07,""
India,France,Trade balance goods,Other,2023-M07,""
India,France,Exports of goods,Other,2023-M07,""
India,Italy,Exports of goods,Other,2023-M07,592.574031
